subjectId,method,retainedDirections,barycentricFallbackCount,status,message,meanAIRM,medianAIRM,stdAIRM,iqrAIRM,meanDeterminantError,meanAnisotropyError,meanOrientationErrorDeg,orientationValidCount,orientationValidProportion,targetITDMode,reconstructedITDMode,cueExtractionMode,LSDdB,ILDErrorDb,perceptualStatus,lateralRMSErrorDeg,localPolarRMSErrorDeg,quadrantErrorPercent,perceptualTrials,selfLateralRMSErrorDeg,selfLocalPolarRMSErrorDeg,selfQuadrantErrorPercent,selfPerceptualTrials,relativeLateralRMSErrorDeg,relativeLocalPolarRMSErrorDeg,relativeQuadrantErrorPercentagePoints,perceptualReferenceConvention
30,PC_SH,3,NaN,completed,,9.56298819390077,9.22158180865594,1.83121576570419,1.33388100366832,10.7217005081573,7.97156393728056,12.6786444963619,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,9.54682748296316,8.88859306848995,completed,30.3711818663803,50.8874604402815,50.4827826896231,50,14.2040098426298,36.3035170884758,9.14322250639386,50,16.1671720237505,14.5839433518057,41.3395601832292,absolute_and_relative_to_dense_self
30,SUpDEq_SH,3,NaN,completed,,6.64319179737166,6.29493715056094,2.2110460296974,1.15751864346394,7.09501343343036,5.90823814507148,12.7335236637748,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,7.83417251108887,3.44487916107113,completed,16.9003322142147,51.279392839009,48.9534540692613,300,14.2232524527613,36.2195933334926,9.21744537217978,300,2.6770797614534,15.0597995055164,39.7360086970815,absolute_and_relative_to_dense_self
30,SUpDEq_Lim_SH,3,NaN,completed,,6.66336513215882,6.32413801608607,2.20714234376468,1.15004705814322,7.11606989997609,5.92836742794861,12.7095413853282,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,7.83417251108887,3.44505035496911,completed,16.8605241292163,51.0171105830102,49.1811071258805,50,14.2040098426298,36.3035170884758,9.14322250639386,50,2.65651428658648,14.7135934945343,40.0378846194866,absolute_and_relative_to_dense_self
30,SUpDEq_AP_SH,3,NaN,completed,,8.81754501458585,8.42858564934973,1.97191787718146,1.58900982680092,9.64478834203204,7.65206097822158,12.9261517627731,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,9.61234927564671,8.89203340056083,completed,27.6603868320463,51.0108059383417,50.3546534835877,50,14.2040098426298,36.3035170884758,9.14322250639386,50,13.4563769894165,14.7072888498659,41.2114309771938,absolute_and_relative_to_dense_self
30,SUpDEq_Lim_AP_SH,3,NaN,completed,,8.81759703464306,8.42846493554266,1.97198053300383,1.58988948718564,9.64484731847159,7.65210450496793,12.9261562107974,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,9.61234927564671,8.89203490590048,completed,27.6604223057876,51.0115631687927,50.3515828906562,50,14.2040098426298,36.3035170884758,9.14322250639386,50,13.4564124631578,14.7080460803168,41.2083603842623,absolute_and_relative_to_dense_self
30,SUpDEq_NN,3,NaN,completed,,39.0761648043635,39.0761648043635,1.42198233842647e-14,0,NaN,NaN,NaN,0,0,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,6.60772006936912,2.38129124417388,completed,42.1678196351345,49.674306301336,40.8845682712607,50,14.2040098426298,36.3035170884758,9.14322250639386,50,27.9638097925047,13.3707892128602,31.7413457648668,absolute_and_relative_to_dense_self
30,SUpDEq_MCA,3,NaN,completed,,7.75877232613959,7.3591093901047,2.11154358922451,1.51335301796308,8.63858781905361,6.50868804058929,12.8111750613418,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,8.99544796525115,8.88974871429081,completed,27.4567006166063,51.2614809097409,49.4105802766549,300,14.2232524527613,36.2195933334926,9.21744537217978,300,13.233448163845,15.0418875762483,40.1931349044751,absolute_and_relative_to_dense_self
30,SUpDEq_NN_MCA_6dB,3,NaN,completed,,39.0761648043635,39.0761648043635,1.42198233842647e-14,0,NaN,NaN,NaN,0,0,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,7.50541903931037,4.89610939552065,completed,42.1778419709082,49.6438050487647,40.8286569966835,300,14.2232524527613,36.2195933334926,9.21744537217978,300,27.9545895181469,13.4242117152721,31.6112116245037,absolute_and_relative_to_dense_self
30,SUpDEq_Bary_MCA_6dB,3,NaN,not_applicable,Not applicable: three directions cannot define the closed hull required by SUpDEq Bary.,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,barumerli2023_pge_ild_maxiacce,NaN,NaN,not_applicable,NaN,NaN,NaN,NaN,14.2232524527613,36.2195933334926,9.21744537217978,300,NaN,NaN,NaN,absolute_and_relative_to_dense_self
30,RANF,3,NaN,completed,,0.728283193676604,0.696877700253812,0.350981471703599,0.478763105422458,0.558001112706912,0.598460578190237,9.76655442087805,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,4.26490063017811,1.25770992927157,completed,14.1829408829206,38.5484128389534,13.7014506317267,300,14.2232524527613,36.2195933334926,9.21744537217978,300,-0.0403115698406982,2.32881950546078,4.48400525954693,absolute_and_relative_to_dense_self
32,SH,100,NaN,completed,,1.14056029856415,1.06239896149147,0.567795082115063,0.849124472079296,0.681897595235903,0.759107348174878,26.6089385943705,785,0.989911727616646,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,8.70105831846492,2.93536932314473,completed,18.3394693311982,44.787799862622,26.032065846444,300,14.3024271839902,37.0262794967394,5.91160321442857,300,4.03704214720802,7.7615203658826,20.1204626320155,absolute_and_relative_to_dense_self
32,None_NN,100,NaN,completed,,0.831491920937423,0.75986679509103,0.433746900071531,0.595856167591264,0.560954841234889,0.438339053059086,17.7000553640211,790,0.996216897856242,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,7.00275959963757,1.48402742119915,completed,15.1916585302776,36.1063354976032,15.1798749672444,300,14.3024271839902,37.0262794967394,5.91160321442857,300,0.889231346287382,-0.919943999136159,9.26827175281585,absolute_and_relative_to_dense_self
